compound	SMILES	length_smiles
CHEMBL314854	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N	33
CHEMBL420	C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl	33
CHEMBL1159	CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1	33
CHEMBL2218907	CC(C)NC1CCN2C3=C(C1O)C=CC=C3NC2=O	33
CHEMBL427526	C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)O	33
CHEMBL189	CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2	33
CHEMBL1770	C1CSC2=N[C@H](CN21)C3=CC=CC=C3.Cl	33
CHEMBL465026	CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3	33
CHEMBL1160723	CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O	33
CHEMBL437	C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2	33
CHEMBL127643	CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C	33
CHEMBL1551165	CCC(CC1=C(C(=C(C=C1I)I)O)I)C(=O)O	33
CHEMBL1476782	CC(C)CCOC(=O)/C=C/C1=CC=C(C=C1)OC	33
CHEMBL1396626	CCOP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl	33
CHEMBL1009	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O	33
CHEMBL269646	CN=C(NCCSCC1=CSC(=N1)N=C(N)N)NC#N	33
CHEMBL515	C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl	33
CHEMBL1070	CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC	33
CHEMBL413965	C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O	33
CHEMBL53950	C1CCCC(CC1)NC(P(=O)(O)O)P(=O)(O)O	33
CHEMBL445	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	33
CHEMBL181	CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl	33
CHEMBL1201131	CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2	33
CHEMBL1667969	C1CNCCC1OC2=CC3=C(C=C2)C(=O)NC=C3	33
CHEMBL470670	C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C	33
CHEMBL1201217	CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2	33
CHEMBL1098	CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C	33
CHEMBL4297305	C1=NC(=C2C(=N1)N(C=N2)CCNCCCCCO)N	33
CHEMBL428593	CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O	33
CHEMBL1201319	C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N	33
CHEMBL2106299	CN(C)CCN1C2=CC=CC=C2SC3=CC=CC=C31	33
CHEMBL419792	CN[C@@H]1CC2=C3C(=CC=C2)NC(=O)N3C1	34
CHEMBL844	C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br	34
CHEMBL497939	C1[C@H]2CNC[C@@H]1C3=CC=CC(=O)N3C2	34
CHEMBL8184	CCCCNC1=C2C=NN(C2=NC=C1C(=O)OCC)CC	34
CHEMBL11662	C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O	34
CHEMBL18	CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N	34
CHEMBL312448	CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C	34
CHEMBL240773	CCCN1CCC[C@H]2[C@H]1CC3=C(C2)NN=C3	34
CHEMBL778	CC1=C(C(=CC=C1)[C@H](C)C2=CN=CN2)C	34
CHEMBL862	C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl	34
CHEMBL564	CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31	34
CHEMBL900	CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C	34
CHEMBL812	C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-]	34
CHEMBL1255582	CCC1(CC2=C(C1)C=C(C=C2)F)C3=CN=CN3	34
CHEMBL506	CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2	34
CHEMBL459	C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N	34
CHEMBL934	CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2	34
CHEMBL85109	CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N	34
CHEMBL457	CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O	34
CHEMBL782	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C	34
CHEMBL121626	CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O	34
CHEMBL1808549	CC(C(=O)NC1CCSC1=O)SC(=O)C2=CC=CS2	34
CHEMBL175	C[C@@H](C1=CC=C(C=C1)CC(C)C)C(=O)O	34
CHEMBL1547	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	34
CHEMBL465183	CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O	34
CHEMBL1118	CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	34
CHEMBL1442934	CCCCCCCCCCCCCCC[C@@H]([C@H](CO)N)O	34
CHEMBL37387	C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)N)Br	34
CHEMBL278488	CC1(C(=O)C=C(O1)C(=O)O)C2=CC=CC=C2	34
CHEMBL1096979	C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O	34
CHEMBL492	CCCN(CC)C(CC)C(=O)NC1=C(C=CC=C1C)C	34
CHEMBL288470	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C	34
CHEMBL136800	C1CCN(CC1)C(=O)C2=CC3=NC=CN=C3C=C2	34
CHEMBL4302089	C1C(CN1CCCOCCC2=CC3=C(C=C2)SC=C3)O	34
CHEMBL1170047	C1=CC(=C(C=C1C(=O)N)[N+](=O)[O-])I	34
CHEMBL460	CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C	35
CHEMBL945	C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N	35
CHEMBL275638	C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2	35
CHEMBL86	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl	35
CHEMBL407874	C1=CC=C(C=C1)COC2=NC(=NC3=C2NC=N3)N	35
CHEMBL339133	C1=C(SC=C1Br)COC2=NC(=NC3=C2NC=N3)N	35
CHEMBL28079	CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2	35
CHEMBL11	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31	35
CHEMBL371523	C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2	35
CHEMBL513389	CC1=C2CCCC2=C(C=C1)OCC(C(C)NC(C)C)O	35
CHEMBL235668	C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl	35
CHEMBL99369	C1=CC=NC(=C1)CC(P(=O)(O)O)P(=O)(O)O	35
CHEMBL997	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O	35
CHEMBL641	CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2	35
CHEMBL637	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O	35
CHEMBL146	CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C	35
CHEMBL58323	CC(=O)N[C@H](COC)C(=O)NCC1=CC=CC=C1	35
CHEMBL311300	C1=CC(=CN=C1)CC2=CNC3=C2N=C(NC3=O)N	35
CHEMBL1696	CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl	35
CHEMBL747	CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C	35
CHEMBL686	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C	35
CHEMBL1201236	C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN	35
CHEMBL463210	CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl	35
CHEMBL242580	CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N	35
CHEMBL1565322	CC(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-]	35
CHEMBL429405	C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl	35
CHEMBL1481873	COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O	35
CHEMBL711	C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O	35
CHEMBL12608	CC1=C(N=CN1)CSCCNC(=NCCCC2=CN=CN2)N	35
CHEMBL1297	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O	35
CHEMBL1096927	CC1=CC[C@H](CC1)[C@](C)(CCC=C(C)C)O	35
CHEMBL2151437	C1CN2CCC1[C@@]3(C2)CC4=C(O3)N=CC=C4	35
CHEMBL153479	C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O	35
CHEMBL278020	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	35
CHEMBL3236549	CC(C)C1=CC(=NC(=N1)N)N2CC[C@H](C2)N	35
CHEMBL388560	CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C	35
CHEMBL423	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	35
CHEMBL2104951	COC1=CC2=C(C=C1)SCCN(C2)C(=O)C(=O)O	35
CHEMBL3545036	CC1=CC(=NC(=C1N)C#CC2=CC(=CC=C2)F)C	35
CHEMBL571209	CN1C=C(C2=CC=CC=C21)C[C@H](C(=O)O)N	35
CHEMBL4086143	C1C(C(=O)NC1=O)C2=CNC3=C2C=C(C=C3)F	35
CHEMBL4164059	C1CCN(CC1)CCCOCCCC2=CC=C(C=C2)Cl.Cl	35
CHEMBL1330792	CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O	35
CHEMBL5	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O	35
CHEMBL905	CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3	36
CHEMBL6437	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42	36
CHEMBL468419	C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N.Cl	36
CHEMBL63	COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3	36
CHEMBL505	CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2	36
CHEMBL629	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	36
CHEMBL1106	C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N	36
CHEMBL108	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	36
CHEMBL654	CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4	36
CHEMBL165	C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O	36
CHEMBL51085	C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2	36
CHEMBL36	CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl	36
CHEMBL681	CCOC(=O)C1=CN=CN1[C@H](C)C2=CC=CC=C2	36
CHEMBL753	CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2	36
CHEMBL643	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C	36
CHEMBL163238	CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3	36
CHEMBL49080	CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O	36
CHEMBL278462	CC(C)(C)CCC#C[C@@H]1C[C@H]1C2=CN=CN2	36
CHEMBL127508	C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O	36
CHEMBL596802	CCCN1CCC(CC1)C2=CC(=CC=C2)S(=O)(=O)C	36
CHEMBL1200479	CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2.Cl	36
CHEMBL278819	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3	36
CHEMBL1454910	C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-]	36
CHEMBL677	C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N	36
CHEMBL46469	C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC=C3O	36
CHEMBL1201022	C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl	36
CHEMBL1360840	CCOC1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N	36
CHEMBL1236469	C1=C(C=C(C(=C1I)O)I)C[C@@H](C(=O)O)N	36
CHEMBL531048	C1=CC2=C(C(=O)C(=O)C3=C2C=CC=N3)N=C1	36
CHEMBL15192	CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C	36
CHEMBL1200868	C1=CC=C(C=C1)OC(=O)C2=C(C=C(C=C2)N)O	36
CHEMBL1201156	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl	36
CHEMBL1200478	CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl	36
CHEMBL273575	CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3	36
CHEMBL811	CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2	36
CHEMBL559478	C1CN2CCC1N(CC2)C(=O)OC3=CC=C(C=C3)Br	36
CHEMBL1200396	CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl	36
CHEMBL1628227	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	36
CHEMBL382277	C1CC2C(C(C1)C(=O)N)NC3=C2C=C(C=C3)Cl	36
CHEMBL2103881	C[C@@]1([C@@H]2CC[C@@H](C2)C1(C)C)NC	36
CHEMBL196	C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O	36
CHEMBL1332971	CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O	36
CHEMBL1077896	CCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C	36
CHEMBL645	CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O	36
CHEMBL275742	CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O	36
CHEMBL67279	B([C@@H]1CCCN1C(=O)[C@H](C(C)C)N)(O)O	37
CHEMBL69271	CCCN1CCO[C@H]2[C@H]1CCC3=C2C=C(C=C3)O	37
CHEMBL7890	COC(=O)[C@H](CCCN=C(N)N[N+](=O)[O-])N	37
CHEMBL14370	CCOC1=CC=CC=C1OC(C2CNCCO2)C3=CC=CC=C3	37
CHEMBL363100	[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]	37
CHEMBL106939	CN(C)CC1=CC=CC=C1SC2=C(C=C(C=C2)C#N)N	37
CHEMBL155731	CCCN1CCC[C@H]2[C@H]1CC3=CN=C(N=C3C2)N	37
CHEMBL195560	C1C2=C(C=C(C=C2)O)OC=C1C3=CC=C(C=C3)O	37
CHEMBL511	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2	37
CHEMBL93124	CNC1=CC=C(C=C1)C2=NC3=C(S2)C=C(C=C3)O	37
CHEMBL897	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O	37
CHEMBL762	CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C	37
CHEMBL956	CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O	37
CHEMBL15594	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	37
CHEMBL452861	CC(C)NC[C@@H](COC1=CC=CC2=CC=CC=C21)O	37
CHEMBL22	COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N	37
CHEMBL21731	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	37
CHEMBL33845	C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O	37
CHEMBL313842	COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F	37
CHEMBL1329455	CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-]	37
CHEMBL1315977	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OCC)OCC)C	37
CHEMBL712	COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O	37
CHEMBL1068	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N	37
CHEMBL84567	CCCCNC1=C2C=NN(C2=NC(=C1C(=O)OCC)C)CC	37
CHEMBL54976	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	37
CHEMBL1200469	CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl	37
CHEMBL1201193	CCCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C	37
CHEMBL563	CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O	37
CHEMBL1002	CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O	37
CHEMBL2110892	CCN(CC)CCOC(=O)C(C1=CC=CC=C1)N2CCCCC2	37
CHEMBL628	CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C	37
CHEMBL1350	C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl	37
CHEMBL3087323	CC1=NC=C(N1CCNS(=O)(=O)N)[N+](=O)[O-]	37
CHEMBL3099695	C1CC2=CN=CN2[C@H]1C3=C(C=C(C=C3)C#N)F	37
CHEMBL356918	C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl	37
CHEMBL669	CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31	37
CHEMBL3781751	C1CC(CCC1N)N[C@@H]2C[C@H]2C3=CC=CC=C3	37
CHEMBL2107036	C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)N	37
CHEMBL253592	CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C	37
CHEMBL2104993	CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C	37
CHEMBL848	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N	37
CHEMBL1043	C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N	37
CHEMBL498416	C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N	37
CHEMBL1201754	C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F	37
CHEMBL4297224	CN(C)CC1CCOC1(C2=CC=CC=C2)C3=CC=CC=C3	37
CHEMBL869	C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N	37
CHEMBL439	C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N	37
CHEMBL128	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C	38
CHEMBL18972	C1CN(CCC1C(C2=CC=CC=C2)O)CCC3=CC=CC=C3	38
CHEMBL18041	COC1=CC(=C(C=C1C(=O)NC2CN3CCC2CC3)Cl)N	38
CHEMBL287677	C1C[C@@H](N2C=NC=C2C1)C3=CC=C(C=C3)C#N	38
CHEMBL71	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	38
CHEMBL276711	CC1=CC(=C(N1)/C=C\2/C3=CC=CC=C3NC2=O)C	38
CHEMBL1218	CCC(=O)NCC[C@@H]1CCC2=C1C3=C(C=C2)OCC3	38
CHEMBL741	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N	38
CHEMBL188921	COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC	38
CHEMBL110458	C1[C@@H]([C@H]([C@H]([C@H](N1)CO)O)O)O	38
CHEMBL65375	C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl.Cl	38
CHEMBL636	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C	38
CHEMBL235191	CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N	38
CHEMBL923	C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O	38
CHEMBL4303669	C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O.O	38
CHEMBL76	CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl	38
CHEMBL849	C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl	38
CHEMBL76370	CCCCCN=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC	38
CHEMBL644	CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C	38
CHEMBL324665	CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O	38
CHEMBL1020	CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O	38
CHEMBL258805	COC1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CN=CN3	38
CHEMBL239800	CN\1CC(=O)N/C1=N/C(=O)NC2=CC(=CC=C2)Cl	38
CHEMBL1170610	C1=CC=C(C=C1)C(=O)OC2=CC=CC3=C2N=CC=C3	38
CHEMBL858	C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O	38
CHEMBL343633	CC(C)NC[C@@H](COC1=CC=C(C=C1)CC(=O)N)O	38
CHEMBL499	CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O	38
CHEMBL73234	CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2	38
CHEMBL252556	CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO	38
CHEMBL6615	CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O	38
CHEMBL350221	C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N	38
CHEMBL1692	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl	38
CHEMBL83527	COC1=CC(=CC(=C1)/C=C/C2=CC=C(C=C2)O)OC	38
CHEMBL1232132	C1=C(C=C(C(=C1Br)O)Br)C[C@@H](C(=O)O)N	38
CHEMBL1397886	C1=CC(=C(C=C1Cl)Cl)/C(=C/N2C=NC=N2)/Cl	38
CHEMBL827	COC(=O)[C@@H]([C@H]1CCCCN1)C2=CC=CC=C2	38
CHEMBL138093	C1CC(=O)NN=C1C2=CC=C(C=C2)NC3=CC=NC=C3	38
CHEMBL9484	CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl	38
CHEMBL1206	CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31	38
CHEMBL469	C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O	38
CHEMBL557555	CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl	38
CHEMBL75753	C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O	38
CHEMBL2110670	C1C[C@H]2CN3CCNCC4=C3C(=CC=C4)[C@H]2C1	38
CHEMBL2104196	C1=CC=C(C=C1)CNC2=CC=C(C=C2)S(=O)(=O)N	38
CHEMBL1201066	CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O.Cl	38
CHEMBL1201142	CS(=O)(=O)O.C#CCN[C@@H]1CCC2=CC=CC=C12	38
CHEMBL4296719	B([C@@H]1CCCN1C(=O)CN[C@@H]2CCNC2)(O)O	38
CHEMBL3694769	C1=CN(N=C1)C2=NC(=NC(=C2Br)N)N3C=CC=N3	38
CHEMBL468	C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O	38
CHEMBL395110	CN1CCCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42	38
CHEMBL152408	CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1	38
CHEMBL2104145	CC(C)(C)NCC(COC1=CC=CC=C1C2=CC=CC=C2)O	38
CHEMBL64130	CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O	38
CHEMBL1078685	C1=CN=CC=C1C2=NC(=NN2)C3=CC(=NC=C3)C#N	38
CHEMBL259571	CC(C)C1=C(C=C(C=C1O)/C=C/C2=CC=CC=C2)O	38
CHEMBL46	CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C	39
CHEMBL8145	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O	39
CHEMBL307429	C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O	39
CHEMBL266497	C1COC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F	39
CHEMBL340801	CN1CCN(CC1)C2=NC3=CC=CC=C3CC4=CC=CC=C42	39
CHEMBL267723	CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2O)I)OC	39
CHEMBL255231	CCN(C)C(=O)OC1=CC2=C(CC[C@H]2NCC#C)C=C1	39
CHEMBL99946	CCN(CC)C(=O)[C@]1(C[C@H]1CN)C2=CC=CC=C2	39
CHEMBL592374	C1[C@H]2[C@@]1(CNC2)C3=CC(=C(C=C3)Cl)Cl	39
CHEMBL898	C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O	39
CHEMBL571	CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O	39
CHEMBL362103	CCCS(=O)CCCN(CC)CC(COC1=CC=C(C=C1)C#N)O	39
CHEMBL415	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl	39
CHEMBL506871	C[C@@]1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N	39
CHEMBL38380	C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3	39
CHEMBL453805	CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C	39
CHEMBL603830	CCCOC1=C(C=CC(=C1)[C@@]2(CNC(=O)O2)C)OC	39
CHEMBL23838	CCOP(=O)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]	39
CHEMBL294199	CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC	39
CHEMBL585	C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N	39
CHEMBL416755	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	39
CHEMBL162358	CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2	39
CHEMBL446452	C1=CC=C2C(=C1)C(=CN2)CC3=CNC4=CC=CC=C43	39
CHEMBL1200787	CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl	39
CHEMBL1358662	CC(C)NC[C@H](COC1=CC=CC2=CC=CC=C21)O.Cl	39
CHEMBL1103	C1COC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-]	39
CHEMBL1200964	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl	39
CHEMBL1200750	CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl	39
CHEMBL1354007	CCOC1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)OCC	39
CHEMBL817	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2	39
CHEMBL363295	CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C	39
CHEMBL101740	CN(C)CC/C=C\1/C2=CC=CC=C2COC3=CC=CC=C31	39
CHEMBL296602	CNC1CC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	39
CHEMBL1915540	CN[C@@H]1CCN(C1)C2=NC(=NC(=C2)NCC3CC3)N	39
CHEMBL1201776	CC[C@@H](C1=CC(=CC=C1)O)[C@@H](C)CN(C)C	39
